Granule Name,Platform,Sensor,Beam Mode,Orbit,Path Number,Frame Number,Acquisition Date,Processing Date,Processing Level,Start Time,End Time,Center Lat,Center Lon,Near Start Lat,Near Start Lon,Far Start Lat,Far Start Lon,Near End Lat,Near End Lon,Far End Lat,Far End Lon,Faraday Rotation,Ascending or Descending?,URL,Size (MB),Off Nadir Angle,Stack Size,Baseline Perp.,Doppler
ALPSRP107300170,ALOS,PALSAR,FBS,10730,480,170,2008-01-29T15:40:01Z,2012-12-12T00:00:00Z,L1.0,2008-01-29T15:39:53Z,2008-01-29T15:40:01Z,9.3515,105.258,9.04,105.016,9.157,105.602,9.545,104.913,9.663,105.501,0.232718,ASCENDING,https://datapool.asf.alaska.edu/L1.0/A3/ALPSRP107300170-L1.0.zip,430.18,34.3,22,-808.7669,0
ALPSRP107300160,ALOS,PALSAR,FBS,10730,480,160,2008-01-29T15:39:53Z,2012-12-12T16:05:44Z,L1.0,2008-01-29T15:39:45Z,2008-01-29T15:39:53Z,8.8546,105.3597,8.543,105.119,8.661,105.705,9.048,105.014,9.166,105.601,0.20645,ASCENDING,https://datapool.asf.alaska.edu/L1.0/A3/ALPSRP107300160-L1.0.zip,378.88,34.3,14,-848.3669,0
ALPSRP106570200,ALOS,PALSAR,FBS,10657,477,200,2008-01-24T15:34:03Z,2012-12-12T00:00:00Z,L1.0,2008-01-24T15:33:55Z,2008-01-24T15:34:03Z,10.8562,106.5614,10.545,106.318,10.661,106.907,11.051,106.215,11.167,106.806,0.434587,ASCENDING,https://datapool.asf.alaska.edu/L1.0/A3/ALPSRP106570200-L1.0.zip,451.38,34.3,18,-332.5379,0
ALPSRP106570190,ALOS,PALSAR,FBS,10657,477,190,2008-01-24T15:33:55Z,2012-12-12T00:00:00Z,L1.0,2008-01-24T15:33:47Z,2008-01-24T15:33:55Z,10.3594,106.6628,10.048,106.421,10.165,107.009,10.554,106.316,10.67,106.906,0.397509,ASCENDING,https://datapool.asf.alaska.edu/L1.0/A3/ALPSRP106570190-L1.0.zip,431.21,34.3,17,-372.0399,0
ALPSRP106570180,ALOS,PALSAR,FBS,10657,477,180,2008-01-24T15:33:47Z,2012-12-12T21:44:13Z,L1.0,2008-01-24T15:33:39Z,2008-01-24T15:33:47Z,9.8626,106.764,9.551,106.521,9.668,107.109,10.057,106.419,10.174,107.007,0.359622,ASCENDING,https://datapool.asf.alaska.edu/L1.0/A3/ALPSRP106570180-L1.0.zip,383.04,34.3,17,-410.5221,0
ALPSRP106570170,ALOS,PALSAR,FBS,10657,477,170,2008-01-24T15:33:39Z,2012-12-12T21:45:03Z,L1.0,2008-01-24T15:33:30Z,2008-01-24T15:33:39Z,9.3656,106.8642,9.054,106.622,9.171,107.209,9.56,106.519,9.677,107.107,0.320831,ASCENDING,https://datapool.asf.alaska.edu/L1.0/A3/ALPSRP106570170-L1.0.zip,341.6,34.3,16,-449.654,0
ALPSRP106570160,ALOS,PALSAR,FBS,10657,477,160,2008-01-24T15:33:30Z,2012-12-12T21:44:57Z,L1.0,2008-01-24T15:33:22Z,2008-01-24T15:33:30Z,8.8684,106.9648,8.557,106.723,8.674,107.309,9.062,106.62,9.18,107.207,0.281321,ASCENDING,https://datapool.asf.alaska.edu/L1.0/A3/ALPSRP106570160-L1.0.zip,324.77,34.3,16,-488.746,0
ALPSRP104820200,ALOS,PALSAR,FBS,10482,479,200,2008-01-12T15:38:29Z,2012-12-11T00:00:00Z,L1.0,2008-01-12T15:38:21Z,2008-01-12T15:38:29Z,10.8524,105.4896,10.541,105.247,10.658,105.837,11.047,105.142,11.163,105.733,0.378424,ASCENDING,https://datapool.asf.alaska.edu/L1.0/A3/ALPSRP104820200-L1.0.zip,427.58,34.3,15,2457.3269,0
ALPSRP104820190,ALOS,PALSAR,FBS,10482,479,190,2008-01-12T15:38:21Z,2012-12-11T00:00:00Z,L1.0,2008-01-12T15:38:12Z,2008-01-12T15:38:21Z,10.3554,105.5908,10.044,105.348,10.161,105.936,10.55,105.245,10.666,105.835,0.350746,ASCENDING,https://datapool.asf.alaska.edu/L1.0/A3/ALPSRP104820190-L1.0.zip,439.23,34.3,15,2428.5008,0
ALPSRP104820180,ALOS,PALSAR,FBS,10482,479,180,2008-01-12T15:38:12Z,2012-12-11T00:00:00Z,L1.0,2008-01-12T15:38:04Z,2008-01-12T15:38:12Z,9.8586,105.6912,9.547,105.448,9.664,106.036,10.053,105.346,10.17,105.935,0.321856,ASCENDING,https://datapool.asf.alaska.edu/L1.0/A3/ALPSRP104820180-L1.0.zip,446.3,34.3,15,2399.1795,0
ALPSRP104820170,ALOS,PALSAR,FBS,10482,479,170,2008-01-12T15:38:04Z,2012-12-11T05:25:42Z,L1.0,2008-01-12T15:37:56Z,2008-01-12T15:38:04Z,9.3616,105.7915,9.05,105.549,9.167,106.136,9.556,105.447,9.673,106.034,0.292955,ASCENDING,https://datapool.asf.alaska.edu/L1.0/A3/ALPSRP104820170-L1.0.zip,395.81,34.3,10,2370.0421,0
ALPSRP104820160,ALOS,PALSAR,FBS,10482,479,160,2008-01-12T15:37:56Z,2012-12-11T05:26:12Z,L1.0,2008-01-12T15:37:48Z,2008-01-12T15:37:56Z,8.8643,105.8921,8.553,105.65,8.67,106.236,9.058,105.548,9.176,106.134,0.260944,ASCENDING,https://datapool.asf.alaska.edu/L1.0/A3/ALPSRP104820160-L1.0.zip,300.11,34.3,10,2340.7539,0
ALPSRP103070200,ALOS,PALSAR,FBS,10307,481,200,2007-12-31T15:42:55Z,2012-08-28T00:00:00Z,L1.0,2007-12-31T15:42:47Z,2007-12-31T15:42:55Z,10.8484,104.4131,10.537,104.169,10.654,104.759,11.043,104.067,11.159,104.658,0.404175,ASCENDING,https://datapool.asf.alaska.edu/L1.0/A3/ALPSRP103070200-L1.0.zip,429.98,34.3,15,1336.7137,0
ALPSRP103070190,ALOS,PALSAR,FBS,10307,481,190,2007-12-31T15:42:47Z,2012-08-28T21:25:06Z,L1.0,2007-12-31T15:42:38Z,2007-12-31T15:42:47Z,10.3513,104.5134,10.04,104.27,10.157,104.859,10.546,104.168,10.662,104.757,0.358759,ASCENDING,https://datapool.asf.alaska.edu/L1.0/A3/ALPSRP103070190-L1.0.zip,393.3,34.3,15,1306.5423,0
ALPSRP103070180,ALOS,PALSAR,FBS,10307,481,180,2007-12-31T15:42:38Z,2012-08-28T21:25:15Z,L1.0,2007-12-31T15:42:30Z,2007-12-31T15:42:38Z,9.8546,104.6137,9.543,104.371,9.66,104.959,10.049,104.268,10.166,104.857,0.315665,ASCENDING,https://datapool.asf.alaska.edu/L1.0/A3/ALPSRP103070180-L1.0.zip,367.96,34.3,15,1275.9285,0
ALPSRP103070170,ALOS,PALSAR,FBS,10307,481,170,2007-12-31T15:42:30Z,2012-08-28T21:23:25Z,L1.0,2007-12-31T15:42:22Z,2007-12-31T15:42:30Z,9.3576,104.7142,9.046,104.472,9.163,105.059,9.552,104.369,9.669,104.957,0.27553,ASCENDING,https://datapool.asf.alaska.edu/L1.0/A3/ALPSRP103070170-L1.0.zip,386.51,34.3,15,1245.5593,0
ALPSRP103070160,ALOS,PALSAR,FBS,10307,481,160,2007-12-31T15:42:22Z,2012-08-28T21:23:16Z,L1.0,2007-12-31T15:42:14Z,2007-12-31T15:42:22Z,8.8606,104.8157,8.549,104.575,8.667,105.161,9.054,104.47,9.172,105.057,0.236105,ASCENDING,https://datapool.asf.alaska.edu/L1.0/A3/ALPSRP103070160-L1.0.zip,386.96,34.3,15,1214.441,0
ALPSRP100590200,ALOS,PALSAR,FBS,10059,480,200,2007-12-14T15:40:55Z,2012-12-11T00:00:00Z,L1.0,2007-12-14T15:40:46Z,2007-12-14T15:40:55Z,10.8464,104.9563,10.535,104.713,10.652,105.302,11.041,104.61,11.157,105.201,0.531469,ASCENDING,https://datapool.asf.alaska.edu/L1.0/A3/ALPSRP100590200-L1.0.zip,436.54,34.3,14,-668.4861,0
ALPSRP100590190,ALOS,PALSAR,FBS,10059,480,190,2007-12-14T15:40:46Z,2012-12-11T16:53:24Z,L1.0,2007-12-14T15:40:38Z,2007-12-14T15:40:46Z,10.3494,105.0566,10.038,104.813,10.155,105.402,10.544,104.711,10.66,105.301,0.489091,ASCENDING,https://datapool.asf.alaska.edu/L1.0/A3/ALPSRP100590190-L1.0.zip,419.65,34.3,14,-701.8695,0
ALPSRP100590180,ALOS,PALSAR,FBS,10059,480,180,2007-12-14T15:40:38Z,2012-12-11T00:00:00Z,L1.0,2007-12-14T15:40:30Z,2007-12-14T15:40:38Z,9.8526,105.157,9.541,104.914,9.658,105.502,10.047,104.812,10.164,105.4,0.445856,ASCENDING,https://datapool.asf.alaska.edu/L1.0/A3/ALPSRP100590180-L1.0.zip,425.37,34.3,22,-734.5194,0
ALPSRP100590170,ALOS,PALSAR,FBS,10059,480,170,2007-12-14T15:40:30Z,2012-12-11T00:00:00Z,L1.0,2007-12-14T15:40:22Z,2007-12-14T15:40:30Z,9.3556,105.2575,9.044,105.015,9.161,105.602,9.55,104.913,9.667,105.5,0.402295,ASCENDING,https://datapool.asf.alaska.edu/L1.0/A3/ALPSRP100590170-L1.0.zip,431.61,34.3,22,-767.44,0
ALPSRP100590160,ALOS,PALSAR,FBS,10059,480,160,2007-12-14T15:40:22Z,2012-12-11T16:51:40Z,L1.0,2007-12-14T15:40:13Z,2007-12-14T15:40:22Z,8.8581,105.3577,8.546,105.116,8.664,105.702,9.052,105.013,9.17,105.6,0.356162,ASCENDING,https://datapool.asf.alaska.edu/L1.0/A3/ALPSRP100590160-L1.0.zip,393.74,34.3,14,-800.2808,0
ALPSRP099860200,ALOS,PALSAR,FBD,9986,477,200,2007-12-09T15:34:31Z,2011-11-23T05:13:51Z,L1.0,2007-12-09T15:34:23Z,2007-12-09T15:34:31Z,10.8454,106.5643,10.534,106.321,10.651,106.91,11.04,106.218,11.156,106.809,0.468153,ASCENDING,https://datapool.asf.alaska.edu/L1.0/A3/ALPSRP099860200-L1.0.zip,448.33,34.3,18,-478.7187,0
ALPSRP096360200,ALOS,PALSAR,FBD,9636,481,200,2007-11-15T15:43:19Z,2012-08-31T14:53:54Z,L1.0,2007-11-15T15:43:10Z,2007-11-15T15:43:19Z,10.8569,104.4158,10.546,104.172,10.662,104.762,11.051,104.069,11.168,104.66,0.542657,ASCENDING,https://datapool.asf.alaska.edu/L1.0/A3/ALPSRP096360200-L1.0.zip,431.01,34.3,15,1825.5037,0
ALPSRP096360190,ALOS,PALSAR,FBD,9636,481,190,2007-11-15T15:43:10Z,2012-08-31T14:54:37Z,L1.0,2007-11-15T15:43:02Z,2007-11-15T15:43:10Z,10.3597,104.5159,10.048,104.273,10.165,104.861,10.554,104.17,10.671,104.76,0.489924,ASCENDING,https://datapool.asf.alaska.edu/L1.0/A3/ALPSRP096360190-L1.0.zip,374.96,34.3,15,1799.0636,0
ALPSRP096360180,ALOS,PALSAR,FBD,9636,481,180,2007-11-15T15:43:02Z,2012-08-31T15:02:48Z,L1.0,2007-11-15T15:42:54Z,2007-11-15T15:43:02Z,9.8626,104.6162,9.551,104.373,9.668,104.961,10.057,104.271,10.174,104.86,0.439074,ASCENDING,https://datapool.asf.alaska.edu/L1.0/A3/ALPSRP096360180-L1.0.zip,336.09,34.3,15,1773.1528,0
ALPSRP096360170,ALOS,PALSAR,FBD,9636,481,170,2007-11-15T15:42:54Z,2012-08-31T15:02:34Z,L1.0,2007-11-15T15:42:46Z,2007-11-15T15:42:54Z,9.3659,104.7166,9.054,104.474,9.172,105.061,9.56,104.372,9.677,104.96,0.386633,ASCENDING,https://datapool.asf.alaska.edu/L1.0/A3/ALPSRP096360170-L1.0.zip,355.78,34.3,15,1746.7599,0
ALPSRP096360160,ALOS,PALSAR,FBD,9636,481,160,2007-11-15T15:42:46Z,2012-08-31T14:54:45Z,L1.0,2007-11-15T15:42:38Z,2007-11-15T15:42:46Z,8.8688,104.8171,8.557,104.575,8.675,105.161,9.063,104.473,9.18,105.06,0.334217,ASCENDING,https://datapool.asf.alaska.edu/L1.0/A3/ALPSRP096360160-L1.0.zip,364.89,34.3,15,1719.5629,0
ALPSRP095630200,ALOS,PALSAR,FBD,9563,478,200,2007-11-10T15:36:54Z,2012-10-13T00:00:00Z,L1.0,2007-11-10T15:36:46Z,2007-11-10T15:36:54Z,10.8504,106.0303,10.539,105.787,10.656,106.376,11.045,105.684,11.161,106.275,0.63576,ASCENDING,https://datapool.asf.alaska.edu/L1.0/A3/ALPSRP095630200-L1.0.zip,428.03,34.3,23,912.496,0
ALPSRP095630190,ALOS,PALSAR,FBD,9563,478,190,2007-11-10T15:36:46Z,2012-10-13T00:00:00Z,L1.0,2007-11-10T15:36:37Z,2007-11-10T15:36:46Z,10.3533,106.1304,10.042,105.887,10.159,106.476,10.548,105.785,10.664,106.374,0.577629,ASCENDING,https://datapool.asf.alaska.edu/L1.0/A3/ALPSRP095630190-L1.0.zip,440.4,34.3,24,892.4781,0
ALPSRP095630180,ALOS,PALSAR,FBD,9563,478,180,2007-11-10T15:36:37Z,2012-10-13T00:00:00Z,L1.0,2007-11-10T15:36:29Z,2007-11-10T15:36:37Z,9.8561,106.231,9.545,105.988,9.662,106.576,10.05,105.886,10.167,106.474,0.519666,ASCENDING,https://datapool.asf.alaska.edu/L1.0/A3/ALPSRP095630180-L1.0.zip,425.09,34.3,23,872.3943,0
ALPSRP095630170,ALOS,PALSAR,FBD,9563,478,170,2007-11-10T15:36:29Z,2012-10-13T02:05:21Z,L1.0,2007-11-10T15:36:21Z,2007-11-10T15:36:29Z,9.3589,106.3311,9.047,106.089,9.165,106.676,9.553,105.986,9.67,106.574,0.46244,ASCENDING,https://datapool.asf.alaska.edu/L1.0/A3/ALPSRP095630170-L1.0.zip,344.14,34.3,23,851.9285,0
ALPSRP095630160,ALOS,PALSAR,FBD,9563,478,160,2007-11-10T15:36:21Z,2012-10-13T02:03:45Z,L1.0,2007-11-10T15:36:13Z,2007-11-10T15:36:21Z,8.8621,106.4317,8.55,106.19,8.668,106.776,9.056,106.087,9.174,106.674,0.404319,ASCENDING,https://datapool.asf.alaska.edu/L1.0/A3/ALPSRP095630160-L1.0.zip,290,34.3,23,832.0934,0
ALPSRP093880200,ALOS,PALSAR,FBD,9388,480,200,2007-10-29T15:41:17Z,2012-09-08T06:42:39Z,L1.0,2007-10-29T15:41:09Z,2007-10-29T15:41:17Z,10.8359,104.9571,10.525,104.713,10.641,105.303,11.03,104.611,11.147,105.201,0.604111,ASCENDING,https://datapool.asf.alaska.edu/L1.0/A3/ALPSRP093880200-L1.0.zip,401.85,34.3,14,-766.7933,0
ALPSRP093880190,ALOS,PALSAR,FBD,9388,480,190,2007-10-29T15:41:09Z,2012-09-08T06:42:35Z,L1.0,2007-10-29T15:41:00Z,2007-10-29T15:41:09Z,10.3386,105.0572,10.027,104.814,10.144,105.403,10.533,104.711,10.65,105.301,0.553164,ASCENDING,https://datapool.asf.alaska.edu/L1.0/A3/ALPSRP093880190-L1.0.zip,393.12,34.3,14,-797.176,0
ALPSRP093880180,ALOS,PALSAR,FBD,9388,480,180,2007-10-29T15:41:00Z,2012-09-08T06:42:18Z,L1.0,2007-10-29T15:40:52Z,2007-10-29T15:41:00Z,9.8421,105.1587,9.531,104.917,9.648,105.505,10.036,104.812,10.153,105.401,0.502547,ASCENDING,https://datapool.asf.alaska.edu/L1.0/A3/ALPSRP093880180-L1.0.zip,403.28,34.3,22,-826.8267,0
ALPSRP093880170,ALOS,PALSAR,FBD,9388,480,170,2007-10-29T15:40:52Z,2012-09-08T06:40:07Z,L1.0,2007-10-29T15:40:44Z,2007-10-29T15:40:52Z,9.3449,105.2601,9.033,105.018,9.151,105.605,9.539,104.915,9.656,105.503,0.450577,ASCENDING,https://datapool.asf.alaska.edu/L1.0/A3/ALPSRP093880170-L1.0.zip,409.18,34.3,22,-856.4173,0
ALPSRP093880160,ALOS,PALSAR,FBD,9388,480,160,2007-10-29T15:40:44Z,2012-09-08T06:38:36Z,L1.0,2007-10-29T15:40:36Z,2007-10-29T15:40:44Z,8.8481,105.3607,8.536,105.119,8.654,105.705,9.042,105.016,9.16,105.603,0.396418,ASCENDING,https://datapool.asf.alaska.edu/L1.0/A3/ALPSRP093880160-L1.0.zip,352.62,34.3,14,-886.2787,0
ALPSRP091400200,ALOS,PALSAR,FBD,9140,479,200,2007-10-12T15:39:15Z,2012-08-29T00:00:00Z,L1.0,2007-10-12T15:39:07Z,2007-10-12T15:39:15Z,10.8464,105.4901,10.535,105.246,10.652,105.836,11.041,105.144,11.157,105.735,0.51779,ASCENDING,https://datapool.asf.alaska.edu/L1.0/A3/ALPSRP091400200-L1.0.zip,399.81,34.3,15,2358.1173,0
ALPSRP091400190,ALOS,PALSAR,FBD,9140,479,190,2007-10-12T15:39:07Z,2012-08-29T00:00:00Z,L1.0,2007-10-12T15:38:59Z,2007-10-12T15:39:07Z,10.3494,105.5901,10.038,105.347,10.155,105.936,10.544,105.244,10.66,105.834,0.475082,ASCENDING,https://datapool.asf.alaska.edu/L1.0/A3/ALPSRP091400190-L1.0.zip,422.85,34.3,15,2339.2129,0
ALPSRP091400180,ALOS,PALSAR,FBD,9140,479,180,2007-10-12T15:38:59Z,2012-08-29T00:00:00Z,L1.0,2007-10-12T15:38:51Z,2007-10-12T15:38:59Z,9.8521,105.6917,9.541,105.45,9.658,106.038,10.046,105.345,10.163,105.934,0.430318,ASCENDING,https://datapool.asf.alaska.edu/L1.0/A3/ALPSRP091400180-L1.0.zip,431,34.3,15,2318.7787,0
ALPSRP091400170,ALOS,PALSAR,FBD,9140,479,170,2007-10-12T15:38:51Z,2012-08-29T03:10:11Z,L1.0,2007-10-12T15:38:43Z,2007-10-12T15:38:51Z,9.3556,105.7932,9.044,105.551,9.161,106.138,9.55,105.448,9.667,106.036,0.385957,ASCENDING,https://datapool.asf.alaska.edu/L1.0/A3/ALPSRP091400170-L1.0.zip,372.9,34.3,10,2298.8444,0
ALPSRP091400160,ALOS,PALSAR,FBD,9140,479,160,2007-10-12T15:38:43Z,2012-08-29T03:09:14Z,L1.0,2007-10-12T15:38:34Z,2007-10-12T15:38:43Z,8.8586,105.8937,8.547,105.652,8.665,106.238,9.052,105.549,9.17,106.136,0.339864,ASCENDING,https://datapool.asf.alaska.edu/L1.0/A3/ALPSRP091400160-L1.0.zip,286.45,34.3,10,2278.3986,0
ALPSRP089650200,ALOS,PALSAR,FBD,8965,481,200,2007-09-30T15:43:38Z,2012-08-28T21:29:57Z,L1.0,2007-09-30T15:43:30Z,2007-09-30T15:43:38Z,10.8503,104.4139,10.539,104.17,10.656,104.76,11.045,104.068,11.161,104.658,0.664072,ASCENDING,https://datapool.asf.alaska.edu/L1.0/A3/ALPSRP089650200-L1.0.zip,426.75,34.3,15,1493.8378,0
ALPSRP089650190,ALOS,PALSAR,FBD,8965,481,190,2007-09-30T15:43:30Z,2012-08-28T21:30:26Z,L1.0,2007-09-30T15:43:22Z,2007-09-30T15:43:30Z,10.3534,104.5141,10.042,104.271,10.159,104.86,10.548,104.168,10.664,104.758,0.613472,ASCENDING,https://datapool.asf.alaska.edu/L1.0/A3/ALPSRP089650190-L1.0.zip,377.13,34.3,15,1471.9336,0
ALPSRP089650180,ALOS,PALSAR,FBD,8965,481,180,2007-09-30T15:43:22Z,2012-08-28T21:23:03Z,L1.0,2007-09-30T15:43:14Z,2007-09-30T15:43:22Z,9.8562,104.6144,9.545,104.372,9.662,104.959,10.05,104.269,10.167,104.858,0.558947,ASCENDING,https://datapool.asf.alaska.edu/L1.0/A3/ALPSRP089650180-L1.0.zip,341.54,34.3,15,1449.9167,0
ALPSRP089650170,ALOS,PALSAR,FBD,8965,481,170,2007-09-30T15:43:13Z,2012-08-28T21:21:15Z,L1.0,2007-09-30T15:43:05Z,2007-09-30T15:43:13Z,9.3594,104.7163,9.048,104.475,9.165,105.062,9.553,104.37,9.671,104.958,0.499553,ASCENDING,https://datapool.asf.alaska.edu/L1.0/A3/ALPSRP089650170-L1.0.zip,357.67,34.3,15,1428.1273,0
ALPSRP089650160,ALOS,PALSAR,FBD,8965,481,160,2007-09-30T15:43:05Z,2012-08-28T21:21:01Z,L1.0,2007-09-30T15:42:57Z,2007-09-30T15:43:05Z,8.8628,104.8176,8.551,104.576,8.669,105.162,9.057,104.473,9.174,105.06,0.440029,ASCENDING,https://datapool.asf.alaska.edu/L1.0/A3/ALPSRP089650160-L1.0.zip,363.61,34.3,15,1405.2198,0
ALPSRP088920200,ALOS,PALSAR,FBD,8892,478,200,2007-09-25T15:37:14Z,2012-07-17T13:35:31Z,L1.0,2007-09-25T15:37:06Z,2007-09-25T15:37:14Z,10.8522,106.0214,10.541,105.778,10.657,106.367,11.047,105.675,11.163,106.266,0.763654,ASCENDING,https://datapool.asf.alaska.edu/L1.0/A3/ALPSRP088920200-L1.0.zip,430.25,34.3,23,145.3645,0
ALPSRP088920190,ALOS,PALSAR,FBD,8892,478,190,2007-09-25T15:37:06Z,2012-07-17T00:00:00Z,L1.0,2007-09-25T15:36:57Z,2007-09-25T15:37:06Z,10.3554,106.1218,10.044,105.879,10.161,106.467,10.55,105.776,10.666,106.366,0.696315,ASCENDING,https://datapool.asf.alaska.edu/L1.0/A3/ALPSRP088920190-L1.0.zip,446.28,34.3,24,129.3697,0
ALPSRP088920180,ALOS,PALSAR,FBD,8892,478,180,2007-09-25T15:36:57Z,2012-07-17T13:35:35Z,L1.0,2007-09-25T15:36:49Z,2007-09-25T15:36:57Z,9.8581,106.222,9.547,105.979,9.664,106.567,10.052,105.877,10.169,106.465,0.625984,ASCENDING,https://datapool.asf.alaska.edu/L1.0/A3/ALPSRP088920180-L1.0.zip,432.6,34.3,23,114.0304,0
ALPSRP088920170,ALOS,PALSAR,FBD,8892,478,170,2007-09-25T15:36:49Z,2014-01-17T04:12:32Z,L1.0,2007-09-25T15:36:41Z,2007-09-25T15:36:49Z,9.3608,106.3224,9.049,106.08,9.167,106.667,9.555,105.978,9.672,106.565,0.554089,ASCENDING,https://datapool.asf.alaska.edu/L1.0/A3/ALPSRP088920170-L1.0.zip,355.2,34.3,23,97.3393,0
ALPSRP088920160,ALOS,PALSAR,FBD,8892,478,160,2007-09-25T15:36:41Z,2014-01-17T04:12:24Z,L1.0,2007-09-25T15:36:33Z,2007-09-25T15:36:41Z,8.8644,106.4248,8.553,106.184,8.67,106.77,9.058,106.079,9.176,106.666,0.482006,ASCENDING,https://datapool.asf.alaska.edu/L1.0/A3/ALPSRP088920160-L1.0.zip,298.97,34.3,23,81.9927,0
ALPSRP086440200,ALOS,PALSAR,FBD,8644,477,200,2007-09-08T15:35:09Z,2011-07-26T20:09:13Z,L1.0,2007-09-08T15:35:01Z,2007-09-08T15:35:09Z,10.8484,106.5633,10.537,106.32,10.654,106.909,11.043,106.217,11.159,106.808,0.615509,ASCENDING,https://datapool.asf.alaska.edu/L1.0/A3/ALPSRP086440200-L1.0.zip,452.12,34.3,18,-493.6631,0
ALPSRP086440190,ALOS,PALSAR,FBD,8644,477,190,2007-09-08T15:35:01Z,2011-07-26T20:09:46Z,L1.0,2007-09-08T15:34:53Z,2007-09-08T15:35:01Z,10.3514,106.6636,10.04,106.42,10.157,107.009,10.546,106.318,10.662,106.908,0.564277,ASCENDING,https://datapool.asf.alaska.edu/L1.0/A3/ALPSRP086440190-L1.0.zip,419.79,34.3,17,-516.8856,0
ALPSRP086440180,ALOS,PALSAR,FBD,8644,477,180,2007-09-08T15:34:53Z,2013-08-18T15:13:22Z,L1.0,2007-09-08T15:34:45Z,2007-09-08T15:34:53Z,9.8546,106.764,9.543,106.521,9.66,107.109,10.049,106.419,10.166,107.007,0.509698,ASCENDING,https://datapool.asf.alaska.edu/L1.0/A3/ALPSRP086440180-L1.0.zip,351.25,34.3,17,-540.0549,0
ALPSRP086440170,ALOS,PALSAR,FBD,8644,477,170,2007-09-08T15:34:44Z,2013-08-18T15:11:54Z,L1.0,2007-09-08T15:34:36Z,2007-09-08T15:34:44Z,9.3576,106.8655,9.046,106.624,9.164,107.211,9.551,106.52,9.669,107.107,0.453147,ASCENDING,https://datapool.asf.alaska.edu/L1.0/A3/ALPSRP086440170-L1.0.zip,301.73,34.3,16,-563.1578,0
ALPSRP086440160,ALOS,PALSAR,FBD,8644,477,160,2007-09-08T15:34:36Z,2013-08-18T15:09:58Z,L1.0,2007-09-08T15:34:28Z,2007-09-08T15:34:36Z,8.8608,106.9669,8.549,106.725,8.667,107.311,9.055,106.623,9.172,107.209,0.395891,ASCENDING,https://datapool.asf.alaska.edu/L1.0/A3/ALPSRP086440160-L1.0.zip,291.78,34.3,16,-586.194,0
ALPSRP084690200,ALOS,PALSAR,FBD,8469,479,200,2007-08-27T15:39:30Z,2012-08-24T00:00:00Z,L1.0,2007-08-27T15:39:22Z,2007-08-27T15:39:30Z,10.8429,105.4911,10.532,105.247,10.648,105.837,11.037,105.145,11.154,105.735,0.407577,ASCENDING,https://datapool.asf.alaska.edu/L1.0/A3/ALPSRP084690200-L1.0.zip,418.92,34.3,15,2227.3628,0
ALPSRP084690190,ALOS,PALSAR,FBD,8469,479,190,2007-08-27T15:39:22Z,2012-08-24T00:00:00Z,L1.0,2007-08-27T15:39:14Z,2007-08-27T15:39:22Z,10.3459,105.5913,10.035,105.348,10.151,105.937,10.54,105.245,10.657,105.835,0.371868,ASCENDING,https://datapool.asf.alaska.edu/L1.0/A3/ALPSRP084690190-L1.0.zip,434.08,34.3,15,2214.5425,0
ALPSRP084690180,ALOS,PALSAR,FBD,8469,479,180,2007-08-27T15:39:14Z,2012-08-24T00:00:00Z,L1.0,2007-08-27T15:39:05Z,2007-08-27T15:39:14Z,9.8489,105.6916,9.537,105.449,9.655,106.037,10.043,105.346,10.16,105.935,0.334808,ASCENDING,https://datapool.asf.alaska.edu/L1.0/A3/ALPSRP084690180-L1.0.zip,445.65,34.3,15,2200.2111,0
ALPSRP084690170,ALOS,PALSAR,FBD,8469,479,170,2007-08-27T15:39:05Z,2012-08-24T15:42:39Z,L1.0,2007-08-27T15:38:57Z,2007-08-27T15:39:05Z,9.3519,105.7921,9.04,105.55,9.158,106.137,9.546,105.447,9.663,106.035,0.297565,ASCENDING,https://datapool.asf.alaska.edu/L1.0/A3/ALPSRP084690170-L1.0.zip,394.38,34.3,10,2186.7303,0
ALPSRP084690160,ALOS,PALSAR,FBD,8469,479,160,2007-08-27T15:38:57Z,2012-08-24T15:41:51Z,L1.0,2007-08-27T15:38:49Z,2007-08-27T15:38:57Z,8.8548,105.8926,8.543,105.651,8.661,106.237,9.049,105.548,9.166,106.135,0.258389,ASCENDING,https://datapool.asf.alaska.edu/L1.0/A3/ALPSRP084690160-L1.0.zip,316.77,34.3,10,2173.0869,0
ALPSRP082940200,ALOS,PALSAR,FBD,8294,481,200,2007-08-15T15:43:51Z,2012-08-28T22:54:07Z,L1.0,2007-08-15T15:43:43Z,2007-08-15T15:43:51Z,10.8553,104.4129,10.544,104.169,10.661,104.759,11.05,104.067,11.166,104.657,0.249507,ASCENDING,https://datapool.asf.alaska.edu/L1.0/A3/ALPSRP082940200-L1.0.zip,425.69,34.3,15,1594.7609,0
ALPSRP082940190,ALOS,PALSAR,FBD,8294,481,190,2007-08-15T15:43:42Z,2012-08-28T22:54:25Z,L1.0,2007-08-15T15:43:34Z,2007-08-15T15:43:42Z,10.3584,104.5131,10.047,104.27,10.164,104.859,10.553,104.167,10.669,104.757,0.222714,ASCENDING,https://datapool.asf.alaska.edu/L1.0/A3/ALPSRP082940190-L1.0.zip,377.93,34.3,15,1578.6789,0
